가구식별번호,조사연도,조사차수,조사구식별번호,시도코드,시도명,행정구역유형,도시농촌구분,층화코드,표본조사구코드,조사일자,응답방식,응답상태,주택유형,점유형태,아파트층수,가구유형,가구원수,가구원수구간,가구주성별,가구주연령,가구주연령대,교육수준코드,교육수준,종사상지위,경제활동상태,산업분류,인터넷이용여부,건강상태등급,삶의만족도점수,지역박탈도백분위,통근시간_분,주당근로시간,월근로소득_만원,월사업소득_만원,월이전소득_만원,월기타소득_만원,월총소득_만원,연간가구소득_만원,세금사회보험료_만원,가처분소득_만원,식료품비_만원,주거비_만원,교육비_만원,보건의료비_만원,교통비_만원,기타지출_만원,월총지출_만원,월저축액_만원,1인당가처분소득_만원,균등화가처분소득_만원,주거비부담률,경제스트레스지수,조사가중치,응답자메모
HH-2025-001351,2025,3,ED-0351,R12,충청남도,동부,도시,ST-12-동,PSU-0188,2025-08-06,인터넷,완료,아파트,자가,8,부부,2,2인,남성,40,40대,5,대학교,상용근로자,취업,기타서비스,Y,5,4,25,37.5,32.0,425,0.0,5,0,430.0,5160.0,45.1,384.9,70,46,0,13,26,41,196,188.9,192.4,272.2,12.0,32.0,1.48,메모-0451: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001352,2025,4,ED-0352,R17,제주특별자치도,동부,도시,ST-17-동,PSU-0225,2025-09-12,인터넷,완료,아파트,자가,15,부부,2,2인,남성,32,30대,5,대학교,상용근로자,취업,건설업,Y,5,4,5,43.0,42.5,560,0.0,40,55,655.0,7860.0,111.4,543.6,68,47,0,5,18,24,162,381.6,271.8,384.4,8.6,31.3,1.845,메모-0452: 소득 항목은 월평균 금액으로 응답
HH-2025-001353,2025,1,ED-0353,R01,서울특별시,동부,도시,ST-01-동,PSU-0262,2025-04-22,인터넷,완료,아파트,보증부월세,22,부부,2,2인,여성,45,40대,5,대학교,상용근로자,취업,건설업,Y,5,4,5,30.0,40.5,520,0.0,20,0,540.0,6480.0,56.7,483.3,73,107,0,20,41,39,280,203.3,241.7,341.7,22.1,29.5,0.705,메모-0453: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001354,2025,2,ED-0354,R07,울산광역시,동부,도시,ST-07-동,PSU-0299,2025-05-29,방문면접,완료,연립·다세대,전세,0,부부,2,2인,남성,42,40대,4,고등학교,비경제활동,비경제활동,,Y,5,4,15,,,0.0,0.0,40,0,40.0,480.0,2.2,37.8,65,54,0,4,16,33,172,-134.2,18.9,26.7,142.9,31.9,1.07,메모-0454: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001355,2025,3,ED-0355,R16,경상남도,동부,도시,ST-16-동,PSU-0036,2025-07-05,인터넷,완료,단독주택,자가,0,한부모,3,3~4인,남성,49,40대,4,고등학교,자영업자,취업,제조업,Y,3,2,5,80.5,47.0,0.0,170,75,30,275.0,3300.0,15.1,259.9,92,63,33,4,48,36,276,-16.1,86.6,150.1,24.2,48.9,1.435,메모-0455: 응답자가 조사표 작성 기준을 확인함
HH-2025-001356,2025,4,ED-0356,R03,대구광역시,동부,도시,ST-03-동,PSU-0073,2025-08-11,전화,완료,아파트,자가,13,부부,2,2인,남성,54,50대,5,대학교,임시·일용근로자,취업,금융·전문서비스,N,3,3,10,34.5,39.5,120,0.0,0,35,155.0,1860.0,8.5,146.5,72,44,0,9,43,36,204,-57.5,73.2,103.6,30.0,34.2,1.8,"메모-0456: 생활비, 주거비 항목 재확인"
HH-2025-001357,2025,1,ED-0357,R09,경기도,면부,농촌,ST-09-면,PSU-0110,2025-09-17,방문면접,완료,아파트,보증부월세,20,부부+자녀,3,3~4인,남성,67,60대,4,고등학교,상용근로자,취업,보건·복지,N,3,4,10,8.5,38.0,340,0.0,40,75,455.0,5460.0,47.8,407.2,106,72,0,21,38,46,283,199.2,135.7,235.1,17.7,27.9,0.66,메모-0457: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001358,2025,2,ED-0358,R09,경기도,동부,도시,ST-09-동,PSU-0147,2025-04-27,인터넷,완료,아파트,자가,27,3세대,5,5인 이상,여성,22,20대 이하,5,대학교,학생,비경제활동,,Y,5,2,20,,,0.0,0.0,65,0,65.0,780.0,3.6,61.4,125,33,16,21,22,39,256,-194.6,12.3,27.5,53.7,31.8,1.025,메모-0458: 소득 항목은 월평균 금액으로 응답
HH-2025-001359,2025,3,ED-0359,R12,충청남도,동부,도시,ST-12-동,PSU-0184,2025-06-03,인터넷,완료,아파트,자가,4,부부,2,2인,남성,70,70대 이상,1,무학,비경제활동,비경제활동,,N,4,4,5,,,0.0,0.0,35,0,35.0,420.0,1.9,33.1,62,39,7,21,17,17,163,-129.9,16.6,23.4,117.8,31.9,1.39,메모-0459: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001360,2025,4,ED-0360,R15,경상북도,면부,농촌,ST-15-면,PSU-0221,2025-07-10,인터넷,완료,단독주택,자가,0,한부모,3,3~4인,여성,48,40대,5,대학교,임시·일용근로자,취업,기타서비스,Y,3,3,30,37.0,42.5,175,0.0,10,0,185.0,2220.0,10.2,174.8,83,21,15,10,46,45,220,-45.2,58.3,100.9,12.0,34.4,1.755,메모-0460: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001361,2025,1,ED-0361,R09,경기도,읍부,농촌,ST-09-읍,PSU-0258,2025-08-16,인터넷,부분응답,단독주택,자가,0,1인가구,1,1인,남성,35,30대,5,대학교,상용근로자,취업,제조업,Y,5,3,15,36.0,56.5,360,0.0,30,10,400.0,4800.0,42.0,358.0,54,43,0,4,47,8,156,202.0,358.0,358.0,12.0,31.9,0.615,메모-0461: 응답자가 조사표 작성 기준을 확인함
HH-2025-001362,2025,2,ED-0362,R01,서울특별시,동부,도시,ST-01-동,PSU-0295,2025-09-22,전화,완료,아파트,자가,25,1인가구,1,1인,여성,53,50대,5,대학교,자영업자,취업,제조업,N,4,4,5,49.0,32.0,0.0,725,0,5,730.0,8760.0,124.1,605.9,44,47,0,4,23,28,146,459.9,605.9,605.9,7.8,32.2,0.98,"메모-0462: 생활비, 주거비 항목 재확인"
HH-2025-001363,2025,3,ED-0363,R01,서울특별시,동부,도시,ST-01-동,PSU-0032,2025-05-02,전화,완료,아파트,자가,2,한부모,3,3~4인,남성,41,40대,6,대학원,자영업자,취업,도소매·숙박,Y,5,3,5,30.0,46.5,0.0,175,5,130,360.0,4320.0,32.5,277.5,65,63,0,19,28,50,225,52.5,92.5,160.2,22.7,31.8,1.345,메모-0463: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001364,2025,4,ED-0364,R04,인천광역시,동부,도시,ST-04-동,PSU-0069,2025-06-08,전화,완료,아파트,전세,9,기타,4,3~4인,여성,37,30대,4,고등학교,상용근로자,취업,농림어업,Y,5,4,15,21.0,47.5,205,0.0,20,25,250.0,3000.0,13.8,236.2,108,87,0,13,27,46,281,-44.8,59.0,118.1,36.8,31.1,1.71,
HH-2025-001365,2025,1,ED-0365,R04,인천광역시,동부,도시,ST-04-동,PSU-0106,2025-07-15,인터넷,완료,아파트,자가,16,1인가구,1,1인,여성,72,70대 이상,3,중학교,비경제활동,비경제활동,,Y,3,3,20,,,0.0,0.0,50,65,115.0,1380.0,6.3,108.7,40,66,10,19,8,8,151,-42.3,108.7,108.7,60.7,31.0,0.57,메모-0465: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001366,2025,2,ED-0366,R09,경기도,읍부,농촌,ST-09-읍,PSU-0143,2025-08-21,인터넷,완료,단독주택,보증부월세,0,1인가구,1,1인,여성,36,30대,5,대학교,임시·일용근로자,취업,건설업,Y,5,4,5,53.5,40.5,225,0.0,15,40,280.0,3360.0,15.4,264.6,41,56,9,21,48,8,183,81.6,264.6,264.6,21.2,37.8,0.935,메모-0466: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001367,2025,3,ED-0367,R13,전북특별자치도,동부,도시,ST-13-동,PSU-0180,2025-09-27,인터넷,대리응답,아파트,자가,30,부부,2,2인,여성,89,70대 이상,2,초등학교,비경제활동,비경제활동,,N,2,3,5,,,0.0,0.0,90,15,105.0,1260.0,5.8,99.2,71,10,0,32,24,42,179,-79.8,49.6,70.1,10.1,31.2,1.3,메모-0467: 응답자가 조사표 작성 기준을 확인함
HH-2025-001368,2025,4,ED-0368,R16,경상남도,동부,도시,ST-16-동,PSU-0217,2025-05-07,인터넷,완료,아파트,자가,7,부부,2,2인,남성,50,50대,5,대학교,상용근로자,취업,제조업,Y,4,3,10,34.0,41.0,310,0.0,30,35,375.0,4500.0,39.4,335.6,57,50,0,7,44,26,184,151.6,167.8,237.3,14.9,31.8,1.665,"메모-0468: 생활비, 주거비 항목 재확인"
HH-2025-001369,2025,1,ED-0369,R01,서울특별시,동부,도시,ST-01-동,PSU-0254,2025-06-13,방문면접,완료,단독주택,자가,0,1인가구,1,1인,여성,38,30대,4,고등학교,상용근로자,취업,도소매·숙박,N,5,4,5,13.0,33.5,525,0.0,10,100,635.0,7620.0,108.0,527.0,60,73,0,12,23,21,189,338.0,527.0,527.0,13.9,26.6,0.525,메모-0469: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001370,2025,2,ED-0370,R04,인천광역시,동부,도시,ST-04-동,PSU-0291,2025-07-20,인터넷,완료,연립·다세대,자가,0,한부모,2,2인,남성,40,40대,4,고등학교,실업자,실업,,Y,4,4,5,,,0.0,0.0,50,45,95.0,1140.0,5.2,89.8,65,47,0,2,10,30,154,-64.2,44.9,63.5,52.3,31.2,0.89,메모-0470: 소득 항목은 월평균 금액으로 응답
HH-2025-001371,2025,3,ED-0371,R03,대구광역시,동부,도시,ST-03-동,PSU-0028,2025-08-26,전화,완료,연립·다세대,자가,0,1인가구,1,1인,여성,40,40대,5,대학교,상용근로자,취업,보건·복지,Y,5,2,5,90.0,54.0,325,0.0,0,40,365.0,4380.0,38.3,326.7,52,68,0,19,26,25,190,136.7,326.7,326.7,20.8,52.8,1.255,메모-0471: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001372,2025,4,ED-0372,R09,경기도,면부,농촌,ST-09-면,PSU-0065,2025-04-05,인터넷,완료,단독주택,자가,0,1인가구,1,1인,여성,48,40대,4,고등학교,상용근로자,취업,금융·전문서비스,Y,5,3,5,65.0,45.0,345,0.0,10,105,460.0,5520.0,48.3,411.7,39,41,0,8,44,8,140,271.7,411.7,411.7,10.0,40.0,1.62,메모-0472: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001373,2025,1,ED-0373,R17,제주특별자치도,면부,농촌,ST-17-면,PSU-0102,2025-05-12,인터넷,완료,단독주택,자가,0,부부+자녀,4,3~4인,여성,52,50대,5,대학교,임시·일용근로자,취업,도소매·숙박,Y,5,3,10,10.5,34.0,200,0.0,50,45,295.0,3540.0,16.2,278.8,112,29,18,5,47,23,234,44.8,69.7,139.4,10.4,29.5,1.985,메모-0473: 응답자가 조사표 작성 기준을 확인함
HH-2025-001374,2025,2,ED-0374,R01,서울특별시,동부,도시,ST-01-동,PSU-0139,2025-06-18,방문면접,완료,아파트,자가,19,기타,3,3~4인,여성,69,60대,6,대학원,비경제활동,비경제활동,,N,3,4,15,,,0.0,0.0,25,105,130.0,1560.0,7.2,122.8,105,67,0,24,17,21,234,-111.2,40.9,70.9,54.6,31.0,0.845,"메모-0474: 생활비, 주거비 항목 재확인"
HH-2025-001375,2025,3,ED-0375,R01,서울특별시,읍부,농촌,ST-01-읍,PSU-0176,2025-07-25,인터넷,완료,단독주택,자가,0,부부,2,2인,남성,46,40대,5,대학교,임시·일용근로자,취업,제조업,Y,5,4,10,50.5,30.5,175,0.0,35,115,325.0,3900.0,34.1,290.9,85,45,6,8,34,33,211,79.9,145.4,205.7,15.5,36.6,1.21,메모-0475: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001376,2025,4,ED-0376,R09,경기도,동부,도시,ST-09-동,PSU-0213,2025-08-31,방문면접,부분응답,아파트,자가,3,부부+자녀,3,3~4인,남성,52,50대,4,고등학교,상용근로자,취업,금융·전문서비스,N,2,4,55,39.5,26.0,470,0.0,15,75,560.0,6720.0,58.8,501.2,97,74,15,10,40,28,264,237.2,167.1,289.4,14.8,31.2,1.575,메모-0476: 소득 항목은 월평균 금액으로 응답
HH-2025-001377,2025,1,ED-0377,R01,서울특별시,동부,도시,ST-01-동,PSU-0250,2025-04-10,방문면접,완료,아파트,전세,10,부부+자녀,4,3~4인,남성,58,50대,5,대학교,임시·일용근로자,취업,정보통신,Y,4,3,15,31.0,46.5,200,0.0,60,15,275.0,3300.0,15.1,259.9,113,59,37,7,31,34,281,-21.1,65.0,129.9,22.7,32.3,1.94,메모-0477: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001378,2025,2,ED-0378,R14,전라남도,동부,도시,ST-14-동,PSU-0287,2025-05-17,전화,완료,아파트,보증부월세,17,부부+자녀,4,3~4인,남성,54,50대,5,대학교,상용근로자,취업,제조업,Y,3,2,15,61.5,50.0,460,0.0,65,15,540.0,6480.0,56.7,483.3,113,93,68,11,38,32,505,-21.7,120.8,241.7,19.2,38.6,0.8,메모-0478: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001379,2025,3,ED-0379,R03,대구광역시,동부,도시,ST-03-동,PSU-0024,2025-06-23,방문면접,완료,아파트,전세,24,1인가구,1,1인,여성,59,50대,4,고등학교,자영업자,취업,농림어업,N,3,4,15,27.0,50.0,0.0,260,15,0,275.0,3300.0,15.1,259.9,68,85,0,27,31,32,243,16.9,259.9,259.9,32.7,31.6,1.165,메모-0479: 응답자가 조사표 작성 기준을 확인함
HH-2025-001380,2025,4,ED-0380,R01,서울특별시,읍부,농촌,ST-01-읍,PSU-0061,2025-07-30,전화,완료,단독주택,자가,0,기타,5,5인 이상,남성,59,50대,4,고등학교,자영업자,취업,도소매·숙박,Y,4,3,5,29.0,47.0,0.0,190,65,85,340.0,4080.0,35.7,304.3,121,8,56,23,43,62,313,-8.7,60.9,136.1,2.6,31.5,1.53,"메모-0480: 생활비, 주거비 항목 재확인"
HH-2025-001381,2025,1,ED-0381,R04,인천광역시,동부,도시,ST-04-동,PSU-0098,2025-09-05,방문면접,완료,단독주택,자가,0,부부,2,2인,남성,22,20대 이하,5,대학교,상용근로자,취업,건설업,Y,4,4,15,40.0,43.5,260,0.0,5,125,390.0,4680.0,40.9,349.1,91,24,0,16,47,34,212,137.1,174.6,246.9,6.9,33.0,1.895,메모-0481: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001382,2025,2,ED-0382,R04,인천광역시,동부,도시,ST-04-동,PSU-0135,2025-04-15,전화,완료,아파트,보증부월세,15,1인가구,1,1인,여성,64,60대,5,대학교,임시·일용근로자,취업,농림어업,N,3,4,5,57.0,47.0,45,0.0,40,50,135.0,1620.0,7.4,127.6,60,89,24,20,45,26,264,-136.4,127.6,127.6,69.7,40.7,0.755,메모-0482: 소득 항목은 월평균 금액으로 응답
HH-2025-001383,2025,3,ED-0383,R03,대구광역시,동부,도시,ST-03-동,PSU-0172,2025-05-22,전화,완료,아파트,보증부월세,22,부부,2,2인,여성,61,60대,5,대학교,상용근로자,취업,제조업,Y,4,3,25,42.0,31.0,395,0.0,0,15,410.0,4920.0,43.0,367.0,100,111,0,27,42,34,314,53.0,183.5,259.5,30.2,33.5,1.12,메모-0483: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001384,2025,4,ED-0384,R02,부산광역시,동부,도시,ST-02-동,PSU-0209,2025-06-28,인터넷,완료,아파트,전세,29,부부,2,2인,남성,30,30대,5,대학교,자영업자,취업,운수업,Y,4,4,10,57.0,50.0,0.0,640,0,10,650.0,7800.0,110.5,539.5,52,24,8,12,41,41,178,361.5,269.8,381.5,4.4,35.6,1.485,메모-0484: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001385,2025,1,ED-0385,R04,인천광역시,동부,도시,ST-04-동,PSU-0246,2025-08-04,인터넷,완료,오피스텔,보증부월세,0,부부,2,2인,여성,53,50대,4,고등학교,비경제활동,비경제활동,,Y,4,4,5,,,0.0,0.0,50,25,75.0,900.0,4.1,70.9,75,104,0,2,18,29,228,-157.1,35.5,50.1,146.7,31.6,1.85,메모-0485: 응답자가 조사표 작성 기준을 확인함
HH-2025-001386,2025,2,ED-0386,R04,인천광역시,동부,도시,ST-04-동,PSU-0283,2025-09-10,전화,완료,연립·다세대,자가,0,부부,2,2인,여성,35,30대,5,대학교,상용근로자,취업,제조업,Y,4,4,5,33.5,37.5,285,0.0,15,15,315.0,3780.0,33.1,281.9,56,80,0,8,30,44,218,63.9,140.9,199.3,28.4,32.4,0.71,"메모-0486: 생활비, 주거비 항목 재확인"
HH-2025-001387,2025,3,ED-0387,R09,경기도,동부,도시,ST-09-동,PSU-0020,2025-04-20,방문면접,완료,오피스텔,보증부월세,0,부부,2,2인,남성,66,60대,5,대학원,임시·일용근로자,취업,기타서비스,Y,3,4,5,53.0,30.5,180,0.0,15,10,205.0,2460.0,11.3,193.7,82,108,0,20,43,42,295,-101.3,96.8,137.0,75.8,38.7,1.075,메모-0487: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001388,2025,4,ED-0388,R10,강원특별자치도,동부,도시,ST-10-동,PSU-0057,2025-05-27,전화,완료,아파트,보증부월세,27,한부모,2,2인,남성,56,50대,4,고등학교,상용근로자,취업,공공·교육,Y,4,4,5,50.5,39.0,300,0.0,15,40,355.0,4260.0,37.3,317.7,88,102,0,14,38,54,296,21.7,158.8,224.6,32.1,36.4,1.44,메모-0488: 소득 항목은 월평균 금액으로 응답
HH-2025-001389,2025,1,ED-0389,R15,경상북도,동부,도시,ST-15-동,PSU-0094,2025-07-03,인터넷,완료,아파트,자가,4,부부,2,2인,남성,73,70대 이상,4,고등학교,비경제활동,비경제활동,,Y,2,3,5,,,0.0,0.0,40,75,115.0,1380.0,6.3,108.7,73,40,2,21,19,16,171,-62.3,54.4,76.9,36.8,31.0,1.805,메모-0489: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001390,2025,2,ED-0390,R14,전라남도,동부,도시,ST-14-동,PSU-0131,2025-08-09,인터넷,부분응답,아파트,전세,11,기타,5,5인 이상,남성,50,50대,5,대학교,상용근로자,취업,도소매·숙박,Y,3,3,15,5.0,42.0,260,0.0,45,145,450.0,5400.0,47.2,402.8,139,49,81,5,29,63,366,36.8,80.6,180.1,12.2,28.0,0.665,메모-0490: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001391,2025,3,ED-0391,R16,경상남도,동부,도시,ST-16-동,PSU-0168,2025-09-15,전화,완료,아파트,전세,18,3세대,5,5인 이상,여성,34,30대,4,고등학교,임시·일용근로자,취업,도소매·숙박,Y,4,3,10,73.5,34.0,200,0.0,75,25,300.0,3600.0,31.5,268.5,133,81,41,12,30,33,330,-61.5,53.7,120.1,30.2,45.6,1.03,메모-0491: 응답자가 조사표 작성 기준을 확인함
HH-2025-001392,2025,4,ED-0392,R05,광주광역시,동부,도시,ST-05-동,PSU-0205,2025-04-25,전화,부분응답,아파트,자가,25,1인가구,1,1인,남성,60,60대,2,초등학교,임시·일용근로자,취업,기타서비스,Y,4,4,20,43.0,54.0,195,0.0,0,50,245.0,2940.0,13.5,231.5,63,48,0,36,47,12,206,25.5,231.5,231.5,20.7,35.2,1.395,"메모-0492: 생활비, 주거비 항목 재확인"
HH-2025-001393,2025,1,ED-0393,R07,울산광역시,동부,도시,ST-07-동,PSU-0242,2025-06-01,방문면접,완료,아파트,전세,2,3세대,5,5인 이상,남성,51,50대,4,고등학교,비경제활동,비경제활동,,Y,5,4,5,,,0.0,0.0,40,105,145.0,1740.0,8.0,137.0,132,68,58,7,17,48,330,-193.0,27.4,61.3,49.6,31.0,1.76,메모-0493: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001394,2025,2,ED-0394,R09,경기도,면부,농촌,ST-09-면,PSU-0279,2025-07-08,방문면접,완료,연립·다세대,자가,0,1인가구,1,1인,남성,70,70대 이상,1,무학,비경제활동,비경제활동,,N,4,3,5,,,0.0,0.0,70,60,130.0,1560.0,7.2,122.8,76,53,38,25,14,29,235,-112.2,122.8,122.8,43.2,31.0,0.62,메모-0494: 소득 항목은 월평균 금액으로 응답
HH-2025-001395,2025,3,ED-0395,R01,서울특별시,동부,도시,ST-01-동,PSU-0016,2025-08-14,인터넷,완료,아파트,자가,16,한부모,3,3~4인,남성,54,50대,4,고등학교,실업자,실업,,Y,3,4,10,,,0.0,0.0,15,75,90.0,1080.0,5.0,85.0,92,60,7,14,25,42,240,-155.0,28.3,49.1,70.6,31.5,0.985,
HH-2025-001396,2025,4,ED-0396,R01,서울특별시,동부,도시,ST-01-동,PSU-0053,2025-09-20,인터넷,완료,아파트,자가,23,부부+자녀,4,3~4인,여성,46,40대,6,대학원,비경제활동,비경제활동,,Y,5,3,5,,,0.0,0.0,35,15,50.0,600.0,2.8,47.2,120,39,38,13,18,51,279,-231.8,11.8,23.6,82.6,32.0,1.35,메모-0496: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001397,2025,1,ED-0397,R15,경상북도,동부,도시,ST-15-동,PSU-0090,2025-04-30,전화,완료,연립·다세대,자가,0,부부+자녀,4,3~4인,남성,64,60대,4,고등학교,자영업자,취업,보건·복지,Y,2,3,15,47.5,55.0,0.0,295,90,15,400.0,4800.0,42.0,358.0,92,67,12,29,32,41,273,85.0,89.5,179.0,18.7,35.0,1.715,메모-0497: 응답자가 조사표 작성 기준을 확인함
HH-2025-001398,2025,2,ED-0398,R02,부산광역시,동부,도시,ST-02-동,PSU-0127,2025-06-06,방문면접,완료,연립·다세대,전세,0,1인가구,1,1인,여성,47,40대,5,대학교,상용근로자,취업,금융·전문서비스,Y,4,4,10,30.5,46.0,620,0.0,40,85,745.0,8940.0,126.7,618.3,54,53,11,9,16,41,184,434.3,618.3,618.3,8.6,27.7,0.575,"메모-0498: 생활비, 주거비 항목 재확인"
HH-2025-001399,2025,3,ED-0399,R01,서울특별시,동부,도시,ST-01-동,PSU-0164,2025-07-13,전화,완료,단독주택,자가,0,1인가구,1,1인,여성,89,70대 이상,4,고등학교,비경제활동,비경제활동,,N,2,3,10,,,0.0,0.0,100,75,175.0,2100.0,9.6,165.4,58,55,6,30,27,14,190,-24.6,165.4,165.4,33.3,30.4,0.94,메모-0499: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001400,2025,4,ED-0400,R17,제주특별자치도,동부,도시,ST-17-동,PSU-0201,2025-08-19,인터넷,부분응답,아파트,보증부월세,21,1인가구,1,1인,남성,54,50대,5,대학교,자영업자,취업,제조업,Y,4,3,5,34.5,43.0,0.0,145,0,45,190.0,2280.0,10.4,179.6,40,83,4,17,21,39,204,-24.4,179.6,179.6,46.2,33.8,1.305,메모-0500: 소득 항목은 월평균 금액으로 응답
HH-2025-001401,2025,1,ED-0401,R11,충청북도,동부,도시,ST-11-동,PSU-0238,2025-09-25,인터넷,완료,아파트,보증부월세,28,부부,2,2인,여성,66,60대,1,무학,비경제활동,비경제활동,,Y,3,2,10,,,0.0,0.0,80,15,95.0,1140.0,5.2,89.8,75,95,0,20,19,38,247,-157.2,44.9,63.5,105.8,31.4,1.67,메모-0501: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-001402,2025,2,ED-0402,R16,경상남도,면부,농촌,ST-16-면,PSU-0275,2025-05-05,방문면접,완료,연립·다세대,보증부월세,0,1인가구,1,1인,남성,51,50대,4,고등학교,자영업자,취업,제조업,Y,5,3,10,13.0,41.0,0.0,335,50,80,465.0,5580.0,48.8,416.2,65,35,13,17,46,18,194,222.2,416.2,416.2,8.4,27.9,0.53,메모-0502: 교육비와 보건비 영수증을 참고해 응답
HH-2025-001403,2025,3,ED-0403,R01,서울특별시,동부,도시,ST-01-동,PSU-0012,2025-06-11,전화,완료,아파트,자가,12,1인가구,1,1인,여성,18,20대 이하,4,고등학교,상용근로자,취업,운수업,Y,5,4,15,37.0,40.5,185,0.0,35,5,225.0,3900.0,12.4,212.6,56,37,2,15,35,29,174,38.6,212.6,212.6,17.4,33.9,0.895,메모-0503: 응답자가 조사표 작성 기준을 확인함
HH-2025-001404,2025,4,ED-0404,R01,서울특별시,동부,도시,ST-01-동,PSU-0049,2025-07-18,인터넷,완료,기타,자가,0,기타,5,5인 이상,여성,36,30대,6,대학원,자영업자,취업,금융·전문서비스,Y,5,4,5,32.0,41.5,0.0,170,45,20,235.0,2820.0,12.9,222.1,136,43,47,2,43,55,326,-103.9,44.4,99.3,19.4,33.1,1.26,"메모-0504: 생활비, 주거비 항목 재확인"
HH-2025-001405,2025,1,ED-0405,R10,강원특별자치도,읍부,농촌,ST-10-읍,PSU-0086,2025-08-24,전화,완료,기타,보증부월세,0,부부+자녀,4,3~4인,남성,47,40대,4,고등학교,실업자,실업,,Y,5,4,5,,,0.0,0.0,50,30,80.0,960.0,4.4,75.6,103,71,29,5,28,49,285,-209.4,18.9,37.8,93.9,31.7,1.625,메모-0505: 가구원 수 변동 내용을 면접원이 확인
HH-2025-001406,2025,2,ED-0406,R12,충청남도,읍부,농촌,ST-12-읍,PSU-0123,2025-04-03,인터넷,완료,단독주택,자가,0,한부모,2,2인,남성,38,30대,5,대학교,자영업자,취업,도소매·숙박,Y,5,5,10,5.0,40.0,0.0,415,70,80,565.0,6780.0,59.3,505.7,58,55,33,23,39,33,241,264.7,252.8,357.6,10.9,26.5,1.99,메모-0506: 소득 항목은 월평균 금액으로 응답
HH-2025-001407,2025,3,ED-0407,R09,경기도,면부,농촌,ST-09-면,PSU-0160,2025-05-10,전화,완료,단독주택,전세,0,1인가구,1,2인,남성,41,40대,4,고등학교,상용근로자,취업,기타서비스,Y,5,2,5,5.0,42.5,415,0.0,35,85,535.0,6420.0,56.2,478.8,59,54,0,16,48,21,198,280.8,478.8,478.8,11.3,51.7,0.85,메모-0507: 온라인 조사 후 전화로 일부 항목 보완
